INCIDENT_DATE,REG,FLT,OPID,AIRPORT_ID
2015-10-21 18:24:00,N527FX,,BUS,KONT
2015-10-21 19:10:00,,2489,AAL,KDFW
2015-10-21 19:22:00,N9284M,,BUS,KOAK
2015-10-21 20:49:00,N547JB,648,JBU,KJFK
2015-10-21 21:30:00,N341K,,BUS,KOMA
2015-10-21 22:20:00,N952AT,2871,DAL,KLAX
2015-10-21 22:35:00,N426WN,277,SWA,KAUS
2015-10-21 23:00:00,N66808,1510,UAL,KEWR
2015-10-21 23:59:00,,2112,SWA,KMCI
2015-10-21 23:59:00,N7732A,295,SWA,KMCI
2015-10-22 00:00:00,,,,KDRO
2015-10-22 00:00:00,,,,KSJC
2015-10-22 00:00:00,,5624,SKW,KFAR
2015-10-22 00:00:00,N510KZ,,BUS,KCRE
2015-10-22 00:00:00,N24041,,BUS,KISP
2015-10-22 00:00:00,,,,KSFO
2015-10-22 00:00:00,,,,KRSW
2015-10-22 00:00:00,,,,KORD
2015-10-22 00:00:00,,,,KORD
2015-10-22 00:00:00,,,,KMSY
2015-10-22 00:00:00,,,,KMSY
2015-10-22 00:00:00,,,,KLEX
2015-10-22 00:00:00,,,,KJFK
2015-10-22 00:00:00,,,,KILM
2015-10-22 00:00:00,,,,KGNV
2015-10-22 00:00:00,N19141,24,UAL,KEWR
2015-10-22 00:00:00,,,,KMFE
2015-10-22 00:00:00,,1099,JBU,KMCO
2015-10-22 06:54:00,N777UA,844,UAL,KORD
2015-10-22 07:40:00,N550KD,,BUS,KFSD
2015-10-22 07:52:00,N7528A,378,AAL,KMSY
2015-10-22 08:29:00,N967AT,1321,DAL,KJFK
2015-10-22 09:20:00,N16217,1834,UAL,KSAT
2015-10-22 10:25:00,N595FE,421,FDX,KMEM
2015-10-22 11:30:00,N658AT,,BUS,KPGD
2015-10-22 12:00:00,N8604K,224,SWA,KMCI
2015-10-22 12:23:00,N926LR,5734,ASH,KLBB
2015-10-22 12:30:00,N955AT,2032,DAL,KJFK
2015-10-22 12:52:00,N909XJ,3723,FLG,KCMH
2015-10-22 15:20:00,N68834,,UAL,KMCO
2015-10-22 16:20:00,N331QS,331,BUS,KHPN
2015-10-22 17:15:00,N547NN,,JIA,KSAV
2015-10-22 17:51:00,,1223,DAL,KDTW
2015-10-22 19:02:00,,,TCF,KCMH
2015-10-22 20:30:00,N169UW,437,AAL,KORD
2015-10-22 21:00:00,N945LR,5615,ASH,KAUS
2015-10-22 21:15:00,N481AS,767,ASA,KSEA
2015-10-22 22:25:00,N996FD,1254,FDX,KFWA
2015-10-22 22:45:00,N394FE,1387,FDX,KBOS
2015-10-22 23:20:00,N930FD,1934,FDX,KEWR
2015-10-22 23:32:00,N168UP,601,UPS,KSDF
2015-10-22 23:50:00,N991FD,1937,FDX,KEWR
2015-10-23 00:00:00,,1432,DAL,KLIT
2015-10-23 00:00:00,,,,KMDH
2015-10-23 00:00:00,,,,KLIT
2015-10-23 00:00:00,,,,KGNV
2015-10-23 00:00:00,,,,KEYW
2015-10-23 00:00:00,,,,KEWR
2015-10-23 00:00:00,,,,KSEA
2015-10-23 00:00:00,,,,KTRK
2015-10-23 00:00:00,,,,KYIP
2015-10-23 00:00:00,,,,KYKM
2015-10-23 00:00:00,,,,KDEN
2015-10-23 00:00:00,,,,KADS
2015-10-23 00:00:00,A6-EOL,207,UAE,KJFK
2015-10-23 00:00:00,,,,KONT
2015-10-23 00:00:00,,,,KMSY
2015-10-23 00:00:00,,,,KPAE
2015-10-23 00:00:00,N769SW,2291,SWA,KIAD
2015-10-23 00:00:00,,4980,ASQ,KFSM
2015-10-23 00:15:00,N306UP,1013,UPS,KSDF
2015-10-23 00:20:00,N150UP,613,UPS,KSDF
2015-10-23 01:15:00,N7707C,2159,SWA,KISP
2015-10-23 06:00:00,N773AX,,ABX,KILN
2015-10-23 07:50:00,XA-DOS,2995,BUS,KJFK
2015-10-23 07:58:00,N937JB,15,JBU,KJFK
2015-10-23 08:05:00,N209TR,209,BUS,KTOL
2015-10-23 09:31:00,N3760C,1959,DAL,KDTW
2015-10-23 09:40:00,N22GU,188789,BUS,KBCT
2015-10-23 10:10:00,N493AA,1469,AAL,KDAY
2015-10-23 10:34:00,,,ASQ,KSAV
2015-10-23 10:50:00,N251WN,497,SWA,KDEN
2015-10-23 11:05:00,N25WN?,491?,SWA,KDEN
2015-10-23 18:55:00,N944DM,,BUS,
2015-10-23 19:20:00,N712EV,5041,ASQ,KLGA
2015-10-23 19:22:00,N548XJ,548,XOJ,KTEB
2015-10-23 19:30:00,N521LR,3992,ASH,KIAD
2015-10-23 19:31:00,N73251,1472,UAL,KEWR
2015-10-23 19:36:00,N957AT,1899,DAL,KLGA
2015-10-23 19:40:00,N358JB,618,JBU,KJFK
2015-10-23 19:48:00,C-GWCY,1212,WJA,KLGA
2015-10-23 20:00:00,G-EUNA,0003,BAW,KJFK
2015-10-23 20:10:00,N571RP,5907,TCF,KLGA
2015-10-23 20:10:00,N933HA,,PDT,KAVP
2015-10-23 20:30:00,N178US,781,AAL,KLAX
2015-10-23 20:37:00,N913JB,662,JBU,KJFK
2015-10-23 20:38:00,N928XJ,3936,FLG,KLGA
2015-10-23 20:43:00,N937JB,416,JBU,KJFK
2015-10-23 20:48:00,N115NN,016,AAL,KJFK
2015-10-23 21:15:00,N935JB,324,JBU,KJFK
2015-10-23 21:15:00,N601LR,3833,FLG,KLGA
2015-10-23 21:19:00,N974AN,2285,AAL,KJFK
2015-10-23 21:20:00,N349PQ,3918,FLG,KMOT
2015-10-23 21:25:00,N29129,115,UAL,KEWR
2015-10-23 21:30:00,N7186U,,PVT,KDYL
2015-10-23 21:45:00,N839EX,4754,PDT,KPHL
2015-10-23 21:57:00,N334NB,979,DAL,KLGA
2015-10-23 22:22:00,N829UA,884,UAL,KEWR
2015-10-23 22:22:00,N339NW,2488,DAL,KLGA
2015-10-23 22:25:00,N10156,3334,LOF,KMDT
2015-10-23 22:26:00,,2167,AAL,KDCA
2015-10-23 22:45:00,N37227,1561,UAL,KEWR
2015-10-23 22:45:00,N472WN,1616,SWA,KIAD
2015-10-23 22:50:00,N228JB,783,JBU,KRDU
2015-10-23 23:35:00,N13750,1471,UAL,KLGA
2015-10-23 23:59:00,N453FE,1386,FDX,KEWR
2015-10-24 00:00:00,N10156,3337,LOF,KIAD
2015-10-24 00:00:00,,,,KDFW
2015-10-24 00:00:00,,,,KIWA
2015-10-24 00:00:00,,,,KGNV
2015-10-24 00:00:00,,,,KFLL
2015-10-24 00:00:00,,,,KAUS
2015-10-24 00:00:00,,,,KDEN
2015-10-24 00:00:00,,,,KSNA
2015-10-24 00:00:00,,,,KMEM
2015-10-24 00:00:00,,,,KEWR
2015-10-24 00:00:00,,703,AAY,KCHA
2015-10-24 00:00:00,N612J,,BUS,KAUS
2015-10-24 00:00:00,,,,KFLL
2015-10-24 00:00:00,,,,PGUM
2015-10-24 00:00:00,,,,KDAY
2015-10-24 00:00:00,,,,KAUS
2015-10-24 00:00:00,,,,PHNL
2015-10-24 00:00:00,,,,KMSY
2015-10-24 00:00:00,,,,KMCO
2015-10-24 00:00:00,,,,PHNL
2015-10-24 00:30:00,N14214,1435,UAL,KEWR
2015-10-24 04:55:00,N370HA,17,HAL,PHNL
2015-10-24 06:05:00,N139UP,896,UPS,KOMA
2015-10-24 06:55:00,N839MA,39,BUS,PHMK
2015-10-24 07:00:00,N805AW,1980,AAL,KCLT
2015-10-24 07:52:00,N33292,1956,UAL,KSFO
2015-10-24 08:35:00,N827UA,328,UAL,KTUL
2015-10-24 09:30:00,N808G,,BUS,KAGS
2015-10-24 10:00:00,N68836,2153,UAL,KDEN
2015-10-24 10:57:00,N581AS,522,ASA,KBUR
2015-10-24 11:55:00,N839UA,292,UAL,KSFO
2015-10-24 12:30:00,N27724,1517,UAL,KDCA
2015-10-24 12:50:00,N469WN,1760,SWA,KMSY
2015-10-24 13:38:00,N908DE,1790,DAL,KSAT
2015-10-24 15:15:00,N9008U,1285,AAL,KDFW
2015-10-24 16:00:00,N506CA,2967,SKW,KSBA
2015-10-24 16:11:00,N17159,4170,ASQ,KEWR
2015-10-24 16:30:00,N205N,,PVT,KJYL
2015-10-24 17:15:00,N515SW,3598,SWA,KLBB
2015-10-24 21:20:00,N86322,374A,ASH,KOKC
2015-10-24 21:35:00,N890NN,313,AAL,KBWI
2015-10-24 21:40:00,N457UA,,UAL,KPHX
2015-10-24 22:33:00,,939?,DAL,KMSN
2015-10-24 23:40:00,N902LC,,BUS,
2015-10-24 23:59:00,N10156,3337,LOF,KIAD
2015-10-25 00:00:00,,,,KBOI
2015-10-25 00:00:00,,,,KDEN
2015-10-25 00:00:00,,,,KDEN
2015-10-25 00:00:00,,,,KDFW
2015-10-25 00:00:00,,,,KDFW
2015-10-25 00:00:00,,527,JBU,KMCO
2015-10-25 00:00:00,,1899,AAL,KMCO
2015-10-25 00:00:00,,,,KJFK
2015-10-25 00:00:00,,,,KJFK
2015-10-25 00:00:00,,,,KSLC
2015-10-25 00:00:00,,,,KDFW
2015-10-25 00:00:00,,,,KRNO
2015-10-25 07:38:00,N638NK,867,NKS,KDFW
2015-10-25 11:00:00,N910AN,331,AAL,KLGA
2015-10-25 13:05:00,N279WN,1696,SWA,KSMF
2015-10-25 15:32:00,N679SA,6266,SKW,KMOT
2015-10-25 16:15:00,N365SJ,,BUS,
2015-10-25 16:21:00,N495CA,,SKW,KFWA
2015-10-25 16:32:00,N405CA,4846,SKW,KFWA
2015-10-25 19:20:00,N8669B,1881,SWA,KOAK
2015-10-25 19:21:00,N591FE,721,FDX,KEWR
2015-10-25 20:00:00,,76,FRG,KMKE
2015-10-25 21:37:00,N979TW,1643,AAL,KMFE
2015-10-25 22:00:00,N821NN,2501,AAL,KDFW
2015-10-25 23:00:00,N961WN,367,SWA,KAUS
2015-10-25 23:30:00,N946WN,2449,SWA,KDAY
2015-10-26 00:00:00,,,,KSJC
2015-10-26 00:00:00,,,,KIND
2015-10-26 00:00:00,,,,KHYA
2015-10-26 00:00:00,,,,KGPT
2015-10-26 00:00:00,,,,KDAL
2015-10-26 00:00:00,,,,KCVG
2015-10-26 01:55:00,N551WN,506,SWA,KSTL
2015-10-26 05:42:00,N485AA,90,AAL,KDFW
2015-10-26 08:01:00,N291WN,253,SWA,KBNA
2015-10-26 08:19:00,N406AW,3988,AWI,KDCA
2015-10-26 08:30:00,N138HQ,4633,RPA,KPHL
2015-10-26 08:54:00,N566WN,1038,SWA,KMDW
2015-10-26 09:50:00,N378PS,,BUS,KTKI
2015-10-26 10:00:00,,651,JBU,TJSJ
2015-10-26 10:55:00,N26545,3853,ASQ,KEWR
2015-10-26 11:40:00,N497AS,788,ASA,KSEA
2015-10-26 12:00:00,,,SWA,KPVD
2015-10-26 14:10:00,N971TW,1667,AAL,KDFW
2015-10-26 15:50:00,N344AM,15-181323,BUS,
2015-10-26 16:00:00,N725SW,129,SWA,KPVD
2015-10-26 16:15:00,N8620H,2444,SWA,KPVD
2015-10-26 16:45:00,N38459,1293,UAL,KMCO
2015-10-26 17:10:00,N62849,361,UAL,KTPA
2015-10-26 17:14:00,N700SB,,BUS,KAPA
2015-10-26 18:40:00,N967AT,1436,DAL,KIAD
2015-10-26 20:00:00,N638JB,1038,JBU,KAUS
2015-10-26 20:55:00,N65939,,BUS,KSFB
2015-10-27 00:00:00,,,,KBFI
2015-10-27 00:00:00,,,,KORD
2015-10-27 00:00:00,,,,KJFK
2015-10-27 00:00:00,,,,KBDL
2015-10-27 00:00:00,,4914,ASQ,KFSM
2015-10-27 00:00:00,N3558E,,BUS,KBFL
2015-10-27 00:00:00,,,,KBTR
2015-10-27 00:00:00,,,,KSNA
2015-10-27 00:20:00,N1340F,,BUS,KSCH
2015-10-27 07:00:00,N718SW,389,SWA,KAUS
2015-10-27 08:20:00,N181UW,1946,AAL,KCLT
2015-10-27 09:00:00,N609CZ,5787,CPZ,KGEG
2015-10-27 09:43:00,,45,,KAMA
2015-10-27 10:44:00,N585NW,1604,DAL,KFLL
2015-10-27 11:10:00,C-FMWY,1862,ROU,KMCO
2015-10-27 11:30:00,N436AA,1484,AAL,KDFW
2015-10-27 12:00:00,N53441,1979,UAL,KIAH
2015-10-27 12:00:00,N936PH,,PHM,KHUM
2015-10-27 13:40:00,,4829,SKW,KLSE
2015-10-27 13:54:00,N200NN,5902,CPZ,KLAX
2015-10-27 14:58:00,N471AA,1373,AAL,KJAX
2015-10-27 17:16:00,N614SW,386,SWA,KSJC
2015-10-27 21:59:00,N557CM,194,ATN,KDEN
2015-10-27 23:59:00,N361PH,4787,UCA,KAVP
2015-10-28 00:00:00,,,,KDFW
2015-10-28 00:00:00,,,,KALN
2015-10-28 00:00:00,N867NS,4924,ASQ,KCID
2015-10-28 00:00:00,,,,KLAS
2015-10-28 00:00:00,,,,PHKO
2015-10-28 00:00:00,,2418,DAL,KAUS
2015-10-28 06:15:00,N635AE,3402,ENY,KGRI
2015-10-28 06:45:00,N743FD,1517,FDX,KLRD
2015-10-28 07:00:00,N775FD,1542,FDX,KRIC
2015-10-28 07:50:00,N423WN,1153,SWA,KMSY
2015-10-28 08:43:00,N545AS?,,PVT,KIAG
2015-10-28 09:45:00,N613SW,422,SWA,KAUS
2015-10-28 10:27:00,N929LR,5878,ASH,KLBB
2015-10-28 12:20:00,,,JIA,KSAV
2015-10-28 15:37:00,,783,XOJ,KPNE
2015-10-28 15:45:00,N317WN,2635,SWA,KSEA
2015-10-28 18:33:00,,,PVT,PHMU
2015-10-28 20:30:00,N903FJ,5732,ASH,KFSD
2015-10-28 20:40:00,N686FE,2329,FDX,KMKE
2015-10-28 20:45:00,N9012,1040,AAL,KDFW
2015-10-28 21:30:00,N765SW,295,SWA,KMCI
2015-10-28 22:00:00,N375FE,1226,FDX,KMEM
2015-10-28 22:00:00,N7752B,1934,SWA,KELP
2015-10-28 22:49:00,N274AE,,BUS,
2015-10-28 23:28:00,,,ASA,KSMF
2015-10-28 23:59:00,N430YX,4240,RPA,KBNA
2015-10-29 00:00:00,,,,KTPA
2015-10-29 00:00:00,,201,BUS,KPNS
2015-10-29 00:00:00,,,,KCPR
2015-10-29 00:00:00,,1943,UAL,KSNA
2015-10-29 00:00:00,,,,KDFW
2015-10-29 00:00:00,,,,KDFW
2015-10-29 00:00:00,,,,KEWR
2015-10-29 00:00:00,,,,PHNL
2015-10-29 00:00:00,,,,KSGJ
2015-10-29 00:00:00,,,,KSAN
2015-10-29 00:00:00,,,,KLIT
2015-10-29 00:00:00,,,,KORD
2015-10-29 00:00:00,,,,KMDD
2015-10-29 00:00:00,,,,KHSV
2015-10-29 00:01:00,N529FE,1800,FDX,KOAK
2015-10-29 00:10:00,N604FE,1230,FDX,KMEM
2015-10-29 00:25:00,N676FE,105,FDX,KMEM
2015-10-29 06:00:00,N426PH,,PHM,
2015-10-29 07:30:00,N334AF,,BUS,KLSE
2015-10-29 08:15:00,N73LA,,GOV,
2015-10-29 08:15:00,N463SW,4474,SKW,KGFK
2015-10-29 08:30:00,,4672,SKW,KBUR
2015-10-29 09:00:00,N750XJ,,XOJ,KGED
2015-10-29 10:13:00,N579BJ,,BUS,KVNY
2015-10-29 10:35:00,N13123,5045,LOF,KDEN
2015-10-29 10:40:00,N616SW,24,SWA,KCRP
2015-10-29 10:42:00,N486WN,861,SWA,KBWI
2015-10-29 11:45:00,N915,,GOV,KEFD
2015-10-29 11:45:00,N961,,GOV,KEFD
2015-10-29 13:00:00,N212WN,421,SWA,KSJC
2015-10-29 13:09:00,N947UW,2135,AAL,KLGA
2015-10-29 15:21:00,N776WN,2376,SWA,KSNA
2015-10-29 18:15:00,N439YX,4331,RPA,KEYW
2015-10-29 18:35:00,N386SW,1433,SWA,KSMF
2015-10-29 19:48:00,N524SW,171,SWA,KAMA
2015-10-29 20:20:00,N725SW,253,SWA,KHOU
2015-10-29 21:11:00,N828AW,2070,AAL,KCLT
2015-10-29 22:26:00,N389FE,1837,FDX,KOAK
2015-10-29 22:42:00,N430YX,4240,RPA,KBNA
2015-10-29 23:00:00,N309PH,,PHM,
2015-10-29 23:00:00,N917NN,1897,AAL,KCLT
2015-10-29 23:19:00,N531JL,499,JBU,KMCO
2015-10-29 23:45:00,N653FE,1373,FDX,KMEM
2015-10-30 00:00:00,,,,KMSY
2015-10-30 00:00:00,,,,KMSY
2015-10-30 00:00:00,,,,KMKE
2015-10-30 00:00:00,,5165,SKW,KMFE
2015-10-30 00:00:00,,,,KOKC
2015-10-30 00:00:00,,,,KLGA
2015-10-30 00:00:00,,,,KJFK
2015-10-30 00:00:00,,,,KLCK
2015-10-30 00:00:00,,635,BUS,KIWA
2015-10-30 00:00:00,,,,KDAB
2015-10-30 00:00:00,,,,KBTR
2015-10-30 00:00:00,,,,KALB
2015-10-30 00:00:00,,,,KPHF
2015-10-30 00:00:00,,,,PHNL
2015-10-30 00:01:00,N585FE,108,FDX,KMEM
2015-10-30 00:14:00,N662FE,1336,FDX,KMEM
2015-10-30 00:25:00,N116SY,6412,SKW,KEUG
2015-10-30 05:00:00,N1610D,55,DAL,KATL
2015-10-30 06:05:00,N643FE,435,FDX,KOAK
2015-10-30 06:45:00,,4825,PDT,KCRW
2015-10-30 07:55:00,N697SW,2573,SWA,KRDU
2015-10-30 09:19:00,N484HA,509,HAL,PHLI
2015-10-30 09:38:00,N904AN,175,AAL,KDFW
2015-10-30 09:45:00,N549CA,4467,SKW,KBNA
2015-10-30 09:45:00,N221WN,2982,SWA,KATL
2015-10-30 10:15:00,N452QX,2486,QXE,KBLI
2015-10-30 12:00:00,N1503?,,USCG,KPIE
2015-10-30 12:00:00,N729AF,,BUS,KPVD
2015-10-30 14:57:00,N507UW,1999,AAL,KCLT
2015-10-30 15:20:00,N909DA,1586,DAL,KLGA
2015-10-30 15:35:00,N781CA,4773,SKW,KSLC
2015-10-30 17:42:00,N653JB,983,JBU,KJFK
2015-10-30 19:00:00,N76528,1116,UAL,
2015-10-30 19:20:00,N134LN,18614,BUS,
2015-10-30 20:15:00,N838CA,4844,UCA,KEWR
2015-10-30 20:20:00,N69847,,UAL,KPHX
2015-10-30 20:33:00,N303DQ,,DAL,KCHS
2015-10-30 21:00:00,N8612K,954,SWA,KTPA
2015-10-30 21:15:00,N270WN,3518,SWA,KBWI
2015-10-30 22:00:00,N729JB,814,JBU,KHPN
2015-10-30 22:27:00,N329PH,,PHM,KMTN
2015-10-30 22:47:00,N441YX,4287,RPA,KEWR
2015-10-30 23:00:00,N932DL,,DAL,KCHS
2015-10-30 23:03:00,N690DL,1750,DAL,KJFK
2015-10-30 23:05:00,N925DN,1083,DAL,KRDU
2015-10-30 23:11:00,N141UP,1337,UPS,KRDU
2015-10-30 23:45:00,N559WN,5099,JIA,KAVP
2015-10-31 00:00:00,,5122,ASQ,KMLU
2015-10-31 00:00:00,,,,PAKN
2015-10-31 00:00:00,,,,KLCK
2015-10-31 00:00:00,,,,KEWR
2015-10-31 00:00:00,,,,KBFI
2015-10-31 00:00:00,,,,KDFW
2015-10-31 00:15:00,N822UA,337,UAL,KSFO
2015-10-31 05:30:00,N439BC,,BUS,KAGC
2015-10-31 05:30:00,N311FE,1421,FDX,KATL
2015-10-31 09:00:00,N950UW,2126,AAL,KBOS
2015-10-31 09:32:00,N206NN,5922,CPZ,KLAX
2015-10-31 10:53:00,N924NN,1104,AAL,KLGA
2015-10-31 18:12:00,N429QX,2515,QXE,KMFR
2015-10-31 20:45:00,N387SW,882,SWA,KMCI
2015-10-31 20:59:00,N13988,,ASQ,KFSD
2015-10-31 21:00:00,N145MC,86287,BUS,KMKT
2015-10-31 23:00:00,N568JB,,JBU,KEWR
2015-11-01 00:00:00,N815NN,1060,AAL,KTUL
2015-11-01 00:00:00,,1270,SWA,KSAT
2015-11-01 00:00:00,,1181,UAL,KIAH
2015-11-01 00:00:00,,,,KMSP
2015-11-01 00:00:00,,,,KDAL
2015-11-01 00:00:00,,,,KYIP
2015-11-01 00:00:00,,,,KYIP
2015-11-01 00:00:00,,,,KGFK
2015-11-01 00:00:00,,,,KGRR
2015-11-01 00:00:00,,,,KDFW
2015-11-01 05:20:00,N316RX,167865,BUS,
2015-11-01 07:00:00,N792AA,1352,AAL,KMIA
2015-11-01 07:17:00,,2574,DAL,KDLH
2015-11-01 07:45:00,VH-OQH,093,QFA,KLAX
2015-11-01 09:36:00,,223,BUS,KOMA
2015-11-01 09:45:00,,1869,SWA,KMCI
2015-11-01 10:50:00,N8942A,4564,SKW,KMOT
2015-11-01 12:00:00,N723PS,5185,JIA,KCLT
2015-11-01 12:00:00,N844DN,773,DAL,KPDX
2015-11-01 15:10:00,,1278,DAL,KBTR
2015-11-01 16:11:00,N7550,1286,AAL,KDFW
2015-11-01 17:39:00,N138HQ,4483,RPA,KPHL
2015-11-01 21:00:00,N951DL,1930,DAL,KMCO
2015-11-01 21:10:00,N930SW,5604,SKW,KBUR
2015-11-01 22:15:00,,420,AAL,KCLE
2015-11-02 00:00:00,,,,KSLC
2015-11-02 00:00:00,,,,KMSY
2015-11-02 00:00:00,,,,KMSP
2015-11-02 00:00:00,,,,KFLL
2015-11-02 00:00:00,,,,KAUS
2015-11-02 00:00:00,,,,KAGS
2015-11-02 00:00:00,,,,PHOG
2015-11-02 00:00:00,,,,PHNL
2015-11-02 00:00:00,N36469,1079,UAL,KEWR
2015-11-02 00:00:00,N918JK,,PVT,KLOU
2015-11-02 00:50:00,N472WN,1778,SWA,KDTW
2015-11-02 06:40:00,N301NB,2196,DAL,KBZN
2015-11-02 06:45:00,N953F,,BUS,KCOU
2015-11-02 08:30:00,N5G,,BUS,KRYY
2015-11-02 08:59:00,N958NN,2507,AAL,KORD
2015-11-02 09:54:00,N109SY,5570,SKW,KORD
2015-11-02 10:00:00,N73276,245,UAL,KDEN
2015-11-02 11:00:00,N490AM,,BUS,KDLH
2015-11-02 11:11:00,N360SW,2960,SWA,KSMF
2015-11-02 12:33:00,N958NN,2507,AAL,KORD
2015-11-02 14:30:00,N334NB,,DAL,KSTL
2015-11-02 16:00:00,N778WN,,SWA,KLAX
2015-11-02 16:01:00,N424FP,,GOV,U10
2015-11-02 18:53:00,N921AT,1691,DAL,KDTW
2015-11-02 18:55:00,N821SA,312,BUS,KSQL
2015-11-02 19:40:00,N967WN,2890,SWA,KABQ
2015-11-02 19:54:00,N478HA,361,HAL,PHTO
2015-11-02 20:00:00,,,HAL,PHTO
2015-11-02 20:03:00,N261JP,166,BUS,KBNA
2015-11-02 20:44:00,N38451,,UAL,KIAD
2015-11-02 20:45:00,N939WN,932,SWA,KIAD
2015-11-02 20:45:00,N407WN,8617,SWA,KDAL
2015-11-02 21:15:00,N921US,1714,AAL,KPHL
2015-11-02 22:30:00,N954U,1643,AAL,KMFE
2015-11-02 22:42:00,N938AT,307,DAL,KLGA
2015-11-02 23:00:00,N88316,,ASH,KBFL
2015-11-02 23:10:00,N746FD,1260,FDX,KMEM
2015-11-02 23:17:00,,1709,DAL,KBNA
2015-11-02 23:20:00,N108FE,1212,FDX,KMEM
2015-11-03 00:00:00,,,,KMCI
2015-11-03 00:00:00,,,,KMCI
2015-11-03 00:00:00,,,,KFTW
2015-11-03 00:00:00,,,,KELM
2015-11-03 00:00:00,,,,KDFW
2015-11-03 00:00:00,,,,KDAY
2015-11-03 00:00:00,,,,KPGV
2015-11-03 00:00:00,,,,KDFW
2015-11-03 00:00:00,,,,KMCO
2015-11-03 00:00:00,,,,KDAL
2015-11-03 00:00:00,,,,KSAN
2015-11-03 00:00:00,,,,KDFW
2015-11-03 00:00:00,,,,KORD
2015-11-03 00:17:00,,1709,DAL,KBNA
2015-11-03 01:09:00,N769AX,,ABX,KCVG
2015-11-03 07:00:00,N977FD,1562,FDX,KHTS
2015-11-03 07:31:00,N585GT,,BUS,KEYW
2015-11-03 08:13:00,,836,AAY,KPIE
2015-11-03 08:50:00,N539EA,3271,ENY,KDFW
2015-11-03 09:00:00,N401QX,2053,QXE,KPDX
2015-11-03 09:23:00,N69813,288,UAL,KDEN
2015-11-03 09:45:00,N999RZ,,EJM,KCRE
2015-11-03 09:55:00,,2764,ASQ,KLFT
2015-11-03 10:21:00,N500AE,5196,JIA,KCLT
2015-11-03 14:00:00,N608NK,832,NKS,KMCO
2015-11-03 14:20:00,N524ER,924,BUS,PACD
2015-11-03 14:30:00,N1611B,1655,DAL,KLAX
2015-11-03 14:45:00,N951AT,1798,DAL,KLAX
2015-11-03 15:20:00,N727YX,3278,RPA,KEWR
2015-11-03 16:30:00,N548CA,4728,SKW,KSLC
2015-11-03 17:15:00,N603SW,1295,SWA,KBWI
2015-11-03 17:20:00,,5043,JIA,KSAV
2015-11-03 19:55:00,N963UW,2153,AAL,KDCA
2015-11-03 21:15:00,N326MS,5873,ASH,KSDF
2015-11-03 21:58:00,,1766,DAL,KFNT
2015-11-03 22:45:00,N394AN,312,AAL,KJFK
2015-11-03 23:30:00,N382AL,,BUS,KAPA
2015-11-03 23:40:00,N991FD,1937,FDX,KEWR
2015-11-04 00:00:00,,,,KDEN
2015-11-04 00:00:00,,,,KJFK
2015-11-04 00:00:00,,,,KFMY
2015-11-04 00:00:00,,,,KMDW
2015-11-04 00:00:00,,,,KROA
2015-11-04 00:00:00,,,,KMSY
2015-11-04 00:00:00,,,,KDFW
2015-11-04 00:00:00,,,,KMMU
2015-11-04 00:00:00,,,,KDEN
2015-11-04 00:00:00,,694,AAL,PHNL
2015-11-04 00:00:00,N514SW,428,SWA,KDAL
2015-11-04 00:00:00,,,,KPVD
2015-11-04 00:00:00,,,,KTEB
2015-11-04 04:35:00,N471UP,1134,UPS,KSYR
2015-11-04 07:15:00,N8314L,2598,SWA,KSTL
2015-11-04 08:45:00,N859GT,C-2,BOE,KPAE
2015-11-04 09:43:00,N113UW,171,AAL,KLAX
2015-11-04 10:00:00,N477AA,1193,AAL,KBNA
2015-11-04 10:32:00,,8894,JZA*,KBOS
2015-11-04 11:00:00,N830AW,1842,AAL,KCLT
2015-11-04 11:35:00,N8658A,160,SWA,KDEN
2015-11-04 11:40:00,N929WN,2342,SWA,KLGA
2015-11-04 11:45:00,N116NC,,BUS,KSAV
2015-11-04 15:52:00,,1295,SWA,KGRR
2015-11-04 16:30:00,N927DN,1416,DAL,KATL
2015-11-04 18:50:00,N16999,4864,ASQ,KEWR
2015-11-04 19:44:00,N748W,,BUS,KLIT
2015-11-04 20:44:00,N620V,,BUS,KTEB
2015-11-04 21:00:00,N111HQ,4506,RPA,KCLT
2015-11-04 21:38:00,N8328A,1977,SWA,KSMF
2015-11-04 22:15:00,N122FE,1226,FDX,KMEM
2015-11-04 22:25:00,N128AN,298,AAL,PHNL
2015-11-04 22:50:00,N805MD,4594,RPA,KALB
2015-11-04 22:50:00,N521SW,1392,SWA,KHRL
2015-11-04 23:13:00,N471UP,1139,UPS,KPHL
2015-11-04 23:59:00,N785TW,,AAL,KLRD
2015-11-05 00:00:00,,,,KSRQ
2015-11-05 00:00:00,,,,KRSW
2015-11-05 00:00:00,,,,KORD
2015-11-05 00:00:00,,1481,DAL,KLIT
2015-11-05 00:00:00,,,,KDEN
2015-11-05 00:00:00,,,,KDFW
2015-11-05 00:00:00,,,,KBLV
2015-11-05 00:00:00,,,,KAGS
2015-11-05 00:00:00,,,,KBTR
2015-11-05 03:30:00,N326MS,9822,ASH,KMCI
2015-11-05 06:33:00,N112HQ,4661,RPA,KCLT
2015-11-05 07:50:00,,3418,LOF,KIAH
2015-11-05 10:29:00,N367SW,1728,SWA,KSFO
2015-11-05 12:00:00,N571AA,391,AAL,KDFW
2015-11-05 14:20:00,N84,,GOV,KPKB
2015-11-05 17:20:00,N77525,311,UAL,KATL
2015-11-05 17:39:00,N656SW,1114,SWA,KMSP
